"Domain.name","Domain.type","Agency","Organization.name","City","State","Security.contact.email","Domain.Name","Registrar.WHOIS.Server","Registrar.URL","Updated.Date","Creation.Date","Registry.Expiry.Date","Registrar","Registrar.IANA.ID","Registrar.Abuse.Contact.Email","Registrar.Abuse.Contact.Phone","Domain.Status","Registry.Registrant.ID","Registrant.Name","Registrant.Organization","Registrant.Street","Registrant.City","Registrant.State.Province","Registrant.Postal.Code","Registrant.Country","Registrant.Phone","Registrant.Email","Registry.Admin.ID","Admin.Name","Admin.Organization","Admin.Street","Admin.City","Admin.State.Province","Admin.Postal.Code","Admin.Country","Admin.Phone","Admin.Email","Registry.Tech.ID","Tech.Name","Tech.Organization","Tech.Street","Tech.City","Tech.State.Province","Tech.Postal.Code","Tech.Country","Tech.Phone","Tech.Fax","Tech.Email","Registry.Security.ID","Security.Name","Security.Organization","Security.Street","Security.City","Security.State.Province","Security.Postal.Code","Security.Country","Security.Phone","Security.Email","Name.Server","DNSSEC","Registrant.Fax","Admin.Fax","president","simple_date"
"presidiocommercial.gov","Federal - Executive","Presidio Trust","Presidio Trust","San Francisco","CA","securitycontact@presidiotrust.gov","presidiocommercial.gov","whois.nic.gov","https://get.gov","2024-01-08T03:20:52Z",2023-11-03 10:03:09,"2025-11-03T10:03:09Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","securitycontact@presidiotrust.gov","zc.akam.net","signedDelegation","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Joe Biden",2023-11-03
"citap.gov","Federal - Executive","Department of Energy","US Department of Energy, Office of the CIO","Washington","DC","CIRC@JC3.DOE.GOV","citap.gov","whois.nic.gov","https://get.gov","2024-02-06T14:27:48Z",2023-11-06 11:33:08,"2025-11-06T11:33:08Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","CIRC@JC3.DOE.GOV","fulcrum.doe.gov","signedDelegation",NA,NA,"Joe Biden",2023-11-06
"pr100.gov","Federal - Executive","Department of Energy","US Department of Energy, Office of the CIO","Washington","DC","CIRC@JC3.DOE.GOV","pr100.gov","whois.nic.gov","https://get.gov","2024-02-06T14:26:00Z",2023-11-06 11:33:10,"2025-11-06T11:33:10Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","CIRC@JC3.DOE.GOV","fulcrum.doe.gov","signedDelegation",NA,NA,"Joe Biden",2023-11-06
"earth.gov","Federal - Executive","National Aeronautics and Space Administration","NASA Earth Science Division","Washington","DC","soc@nasa.gov","earth.gov","whois.nic.gov","https://get.gov","2024-01-08T02:58:54Z",2023-11-13 15:18:09,"2025-11-13T15:18:09Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","soc@nasa.gov","ns-778.awsdns-33.net","unsigned","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Joe Biden",2023-11-13
"americanclimatecorps.gov","Federal - Executive","Corporation for National and Community Service","AmeriCorps","WASHINGTON","DC","unsafe@cns.gov","americanclimatecorps.gov","whois.nic.gov","https://get.gov","2024-03-11T13:42:05Z",2023-11-13 16:33:10,"2025-11-13T16:33:10Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY",NA,"REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","unsafe@cns.gov","ns4-37.azure-dns.info","unsigned","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Joe Biden",2023-11-13
"acc.gov","Federal - Executive","Corporation for National and Community Service","AmeriCorps","Washington","DC","unsafe@cns.gov","acc.gov","whois.nic.gov","https://get.gov","2024-03-08T18:56:41Z",2023-11-13 16:33:11,"2025-11-13T16:33:11Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY",NA,"REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","unsafe@cns.gov","ns4-36.azure-dns.info","unsigned","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Joe Biden",2023-11-13
"safgrandchallenge.gov","Federal - Executive","Department of Energy","U.S. Department of Energy","Washington","DC","CIRC@JC3.DOE.GOV","safgrandchallenge.gov","whois.nic.gov","https://get.gov","2024-01-08T03:22:56Z",2023-11-13 16:33:11,"2025-11-13T16:33:11Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY",NA,"REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","CIRC@JC3.DOE.GOV","fulcrum.doe.gov","signedDelegation",NA,NA,"Joe Biden",2023-11-13
"fedsfeedfamilies.gov","Federal - Executive","U.S. Department of Agriculture","USDA/OC","Washington","DC","Sullie.Coleman@usda.gov","fedsfeedfamilies.gov","whois.nic.gov","https://get.gov","2024-01-08T03:00:56Z",2023-11-13 16:33:12,"2025-11-13T16:33:12Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Sullie.Coleman@usda.gov","ns2.gov-server.net","unsigned","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Joe Biden",2023-11-13
"nlead.gov","Federal - Executive","Department of Justice","Department of Justice","Washington","DC","Responsible_Disclosure@usdoj.gov","nlead.gov","whois.nic.gov","https://get.gov","2024-04-10T15:40:32Z",2023-12-12 17:22:19,"2025-12-12T17:22:19Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","CSD/CB – Attn: Cameron Dixon","Cybersecurity and Infrastructure Security Agency","1110 N. Glebe Rd.","Arlington","VA","20598-0645","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Program Manager","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Registry Customer Service","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870",NA,"REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Responsible_Disclosure@usdoj.gov","novalee.ns.cloudflare.com","signedDelegation",NA,NA,"Joe Biden",2023-12-12
"healthycompetition.gov","Federal - Executive","Department of Justice","Antitrust Division","Washington","DC","Responsible_Disclosure@usdoj.gov","healthycompetition.gov","whois.nic.gov","https://get.gov","2024-03-19T11:47:38Z",2024-01-10 19:56:19,"2025-01-10T19:56:19Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","CSD/CB – Attn: Cameron Dixon","Cybersecurity and Infrastructure Security Agency","1110 N. Glebe Rd.","Arlington","VA","20598-0645","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Program Manager","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Registry Customer Service","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870",NA,"REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Responsible_Disclosure@usdoj.gov","novalee.ns.cloudflare.com","signedDelegation",NA,NA,"Joe Biden",2024-01-10
"lowerdrugcosts.gov","Federal - Executive","Department of Health and Human Services","Office of Assistant Secretary of Public Affairs","Washington","DC","(blank)","lowerdrugcosts.gov","whois.nic.gov","https://get.gov","2024-01-17T20:35:25Z",2024-01-12 20:35:25,"2025-01-12T20:35:25Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","CSD/CB – Attn: Cameron Dixon","Cybersecurity and Infrastructure Security Agency","1110 N. Glebe Rd.","Arlington","VA","20598-0645","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Program Manager","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Registry Customer Service","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870",NA,"REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Registry Customer Service","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870","REDACTED FOR PRIVACY","ns12.hhs.gov","unsigned",NA,NA,"Joe Biden",2024-01-12
"ukraineoversight.gov","Federal - Executive","Department of Defense","Department of Defense Office of Inspector General","Alexandria","VA","(blank)","ukraineoversight.gov","whois.nic.gov","https://get.gov","2024-02-20T15:46:43Z",2024-02-15 15:46:43,"2025-02-15T15:46:43Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","CSD/CB – Attn: Cameron Dixon","Cybersecurity and Infrastructure Security Agency","1110 N. Glebe Rd.","Arlington","VA","20598-0645","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Program Manager","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Registry Customer Service","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870",NA,"REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Registry Customer Service","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870","REDACTED FOR PRIVACY","dns-pub-f3-u.pentagon.mil","signedDelegation",NA,NA,"Joe Biden",2024-02-15
"hsi.gov","Federal - Executive","Department of Homeland Security","Office of the Chief Information Officer","Washington","DC","postmaster@dhs.gov","hsi.gov","whois.nic.gov","https://get.gov","2024-04-09T17:12:11Z",2024-03-14 17:33:29,"2025-03-14T17:33:29Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","CSD/CB – Attn: Cameron Dixon","Cybersecurity and Infrastructure Security Agency","1110 N. Glebe Rd.","Arlington","VA","20598-0645","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Program Manager","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Registry Customer Service","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870",NA,"REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","postmaster@dhs.gov","mario.ns.cloudflare.com","signedDelegation",NA,NA,"Joe Biden",2024-03-14
"climatecorps.gov","Federal - Executive","Corporation for National and Community Service","AmeriCorps","Washington","DC","unsafe@cns.gov","climatecorps.gov","whois.nic.gov","https://get.gov","2024-04-08T21:09:56Z",2024-04-03 21:09:56,"2025-04-03T21:09:56Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","CSD/CB – Attn: Cameron Dixon","Cybersecurity and Infrastructure Security Agency","1110 N. Glebe Rd.","Arlington","VA","20598-0645","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Program Manager","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Registry Customer Service","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870",NA,"REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","unsafe@cns.gov","ns4-35.azure-dns.info","unsigned",NA,NA,"Joe Biden",2024-04-03
"climatecorp.gov","Federal - Executive","Corporation for National and Community Service","AmeriCorps","Washington","DC","Unsafe@cns.gov","climatecorp.gov","whois.nic.gov","https://get.gov","2024-04-24T21:47:57Z",2024-04-19 21:47:57,"2025-04-19T21:47:57Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","CSD/CB – Attn: Cameron Dixon","Cybersecurity and Infrastructure Security Agency","1110 N. Glebe Rd.","Arlington","VA","20598-0645","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Program Manager","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Registry Customer Service","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870",NA,"REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Unsafe@cns.gov","ns4-36.azure-dns.info","unsigned",NA,NA,"Joe Biden",2024-04-19
"climatecore.gov","Federal - Executive","Corporation for National and Community Service","AmeriCorps","Washington","DC","Unsafe@cns.gov","climatecore.gov","whois.nic.gov","https://get.gov","2024-04-24T21:49:39Z",2024-04-19 21:49:39,"2025-04-19T21:49:39Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","CSD/CB – Attn: Cameron Dixon","Cybersecurity and Infrastructure Security Agency","1110 N. Glebe Rd.","Arlington","VA","20598-0645","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Program Manager","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Registry Customer Service","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870",NA,"REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Unsafe@cns.gov","ns4-38.azure-dns.info","unsigned",NA,NA,"Joe Biden",2024-04-19
"cfius.gov","Federal - Executive","Department of the Treasury","Departmental Offices","Washington","DC","domainsecurity@treasury.gov","cfius.gov","whois.nic.gov","https://get.gov","2024-05-15T12:47:57Z",2024-04-29 13:37:12,"2025-04-29T13:37:12Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","CSD/CB – Attn: Cameron Dixon","Cybersecurity and Infrastructure Security Agency","1110 N. Glebe Rd.","Arlington","VA","20598-0645","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Program Manager","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Registry Customer Service","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870",NA,"REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","domainsecurity@treasury.gov","tadeo.ns.cloudflare.com","signedDelegation",NA,NA,"Joe Biden",2024-04-29
"aanhpiheritage.gov","Federal - Executive","Department of Health and Human Services","OS/ASPA","Washington","DC","ricky.ford@hhs.gov","aanhpiheritage.gov","whois.nic.gov","https://get.gov","2024-05-06T12:27:09Z",2024-05-01 12:27:09,"2025-05-01T12:27:09Z","Cybersecurity and Infrastructure Security Agency","8888888","","","serverTransferProhibited https://icann.org/epp#serverTransferProhibited","REDACTED FOR PRIVACY","CSD/CB – Attn: Cameron Dixon","Cybersecurity and Infrastructure Security Agency","1110 N. Glebe Rd.","Arlington","VA","20598-0645","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Program Manager","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","Registry Customer Service","Cybersecurity and Infrastructure Security Agency","4200 Wilson Blvd.","Arlington","VA","22201","US","+1.8882820870",NA,"REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","REDACTED FOR PRIVACY","ricky.ford@hhs.gov","ns12.hhs.gov","signedDelegation",NA,NA,"Joe Biden",2024-05-01
